Stamp,Agent,Model,Nquadro
2023-09-28 11:30:46,T012,SPT120018W,202301000128551
2023-09-28 11:30:56,T013,SPT120018W,202302000080544
2023-09-28 11:32:05,T013,SPT120018W,202302000080545
2023-09-28 11:32:35,T012,SPT120018W,202301000128552
2023-09-28 11:33:38,T013,SPT120018W,202302000080546
2023-09-28 11:33:48,T012,SPT120018W,202301000128553
2023-09-28 11:34:39,T013,SPT120018W,202302000080547
2023-09-28 11:35:26,T012,SPT120018W,202301000128554
2023-09-28 11:36:09,T013,SPT120018W,202302000080548
2023-09-28 11:36:17,T012,SPT120018W,202301000128555
2023-09-28 11:37:30,T013,SPT120018W,202302000080549
2023-09-28 11:38:49,T013,SPT120018W,202302000080550
2023-09-28 11:38:56,T012,SPT120018W,202301000128556
2023-09-28 11:40:11,T013,SPT120018W,202302000080551
2023-09-28 11:40:48,T012,SPT120018W,202301000128557
2023-09-28 11:41:25,T013,SPT120018W,202302000080552
2023-09-28 11:42:43,T013,SPT120018W,202302000080553
2023-09-28 11:43:38,T013,SPT120018W,202302000080554
2023-09-28 11:44:39,T013,SPT120018W,202302000080554
2023-09-28 11:45:08,T012,SPT120018W,202301000128558
2023-09-28 11:45:32,T013,SPT120018W,202302000080555
2023-09-28 11:46:11,T012,SPT120018W,202301000128559
2023-09-28 11:46:38,T013,SPT120018W,202302000080556
2023-09-28 11:47:04,T012,SPT120018W,202301000128560
2023-09-28 11:47:52,T012,SPT120018W,202301000128561
2023-09-28 11:48:06,T013,SPT120018W,202302000080557
2023-09-28 11:48:41,T012,SPT120018W,202301000128562
2023-09-28 11:49:36,T013,SPT120018W,202302000080558
2023-09-28 11:49:49,T012,SPT120018W,202301000128563
2023-09-28 11:51:05,T013,SPT120018W,202302000080559
2023-09-28 11:51:32,T012,SPT120018W,202301000128564
2023-09-28 11:52:33,T013,SPT120018W,202302000080560
2023-09-28 11:52:55,T012,SPT120018W,202301000128565
2023-09-28 11:53:49,T013,SPT120018W,202302000080561
2023-09-28 11:54:52,T012,SPT120018W,202301000128566
2023-09-28 11:55:24,T013,SPT120018W,202302000080562
2023-09-28 11:55:35,T012,SPT120018W,202301000128566
2023-09-28 11:56:21,T012,SPT120018W,202301000128567
2023-09-28 11:56:39,T013,SPT120018W,202302000080563
2023-09-28 11:57:48,T012,SPT120018W,202301000128568
2023-09-28 11:57:59,T013,SPT120018W,202302000080564
2023-09-28 11:59:03,T012,SPT120018W,202301000128569
2023-09-28 11:59:19,T013,SPT120018W,202302000080565
2023-09-28 12:00:20,T012,SPT120018W,202301000128570
2023-09-28 12:00:38,T013,SPT120018W,202302000080566
2023-09-28 12:01:13,T012,SPT120018W,202301000128571
2023-09-28 12:01:51,T013,SPT120018W,202302000080567
2023-09-28 12:03:05,T013,SPT120018W,202302000080568
2023-09-28 12:03:07,T012,SPT120018W,202301000128572
2023-09-28 12:03:57,T012,SPT120018W,202301000128573
2023-09-28 12:04:05,T013,SPT120018W,202302000080569
2023-09-28 12:05:09,T012,SPT120018W,202301000128574
2023-09-28 12:05:32,T013,SPT120018W,202302000080570
2023-09-28 12:06:33,T013,SPT120018W,202302000080571
2023-09-28 12:07:49,T013,SPT120018W,202302000080572
2023-09-28 12:07:59,T012,SPT120018W,202301000128575
2023-09-28 12:09:03,T012,SPT120018W,202301000128576
2023-09-28 12:09:11,T013,SPT120018W,202302000080573
2023-09-28 12:10:03,T012,SPT120018W,202301000128577
2023-09-28 12:10:19,T013,SPT120018W,202302000080574
2023-09-28 12:10:49,T012,SPT120018W,202301000128578
2023-09-28 12:11:26,T013,SPT120018W,202302000080575
2023-09-28 12:11:58,T012,SPT120018W,202301000128579
2023-09-28 12:13:00,T013,SPT120018W,202302000080576
2023-09-28 12:13:31,T012,SPT120018W,202301000128580
2023-09-28 12:14:21,T012,SPT120018W,202301000128581
2023-09-28 12:14:34,T013,SPT120018W,202302000080577
2023-09-28 12:15:20,T012,SPT120018W,202301000128582
2023-09-28 12:15:29,T013,SPT120018W,202302000080578
2023-09-28 12:16:23,T012,SPT120018W,202301000128583
2023-09-28 12:17:08,T013,SPT120018W,202302000080579
2023-09-28 12:17:49,T012,SPT120018W,202301000128584
2023-09-28 12:18:50,T012,SPT120018W,202301000128585
2023-09-28 12:19:20,T013,SPT120018W,202302000080580
2023-09-28 12:19:49,T012,SPT120018W,202301000128586
2023-09-28 12:20:16,T013,SPT120018W,202302000080581
2023-09-28 12:21:11,T013,SPT120018W,202302000080582
2023-09-28 12:21:47,T012,SPT120018W,202301000128587
2023-09-28 12:22:31,T012,SPT120018W,202301000128588
2023-09-28 12:22:59,T013,SPT120018W,202302000080583
2023-09-28 12:23:19,T012,SPT120018W,202301000128588
2023-09-28 12:23:51,T013,SPT120018W,202302000080584
2023-09-28 12:24:06,T012,SPT120018W,202301000128589
2023-09-28 12:24:57,T012,SPT120018W,202301000128590
2023-09-28 12:25:45,T012,SPT120018W,202301000128591
2023-09-28 12:26:04,T013,SPT120018W,202302000080585
2023-09-28 12:27:07,T013,SPT120018W,202302000080586
2023-09-28 12:27:10,T012,SPT120018W,202301000128592
2023-09-28 12:28:19,T013,SPT120018W,202302000080587
2023-09-28 12:29:18,T012,SPT120018W,202301000128593
2023-09-28 12:29:32,T013,SPT120018W,202302000080588
2023-09-28 12:30:32,T012,SPT120018W,202301000128594
2023-09-28 12:30:46,T013,SPT120018W,202302000080589
2023-09-28 12:31:17,T012,SPT120018W,202301000128595
2023-09-28 12:31:51,T013,SPT120018W,202302000080590
2023-09-28 12:32:13,T012,SPT120018W,202301000128596
2023-09-28 12:32:48,T013,SPT120018W,202302000080591
2023-09-28 12:33:24,T012,SPT120018W,202301000128597
2023-09-28 12:33:49,T013,SPT120018W,202302000080592
2023-09-28 12:34:16,T012,SPT120018W,202301000128598
2023-09-28 12:35:25,T012,SPT120018W,202301000128599
2023-09-28 12:35:33,T013,SPT120018W,202302000080593
2023-09-28 12:36:43,T012,SPT120018W,202301000128600
2023-09-28 12:36:46,T013,SPT120018W,202302000080594
2023-09-28 12:37:48,T012,SPT120018W,202301000128601
2023-09-28 12:38:19,T013,SPT120018W,202302000080595
2023-09-28 12:39:09,T012,SPT120018W,202301000128604
2023-09-28 12:40:13,T013,SPT120018W,202302000080596
2023-09-28 12:41:41,T013,SPT120018W,202302000080597
2023-09-28 12:43:01,T013,SPT120018W,202302000080598
2023-09-28 12:43:06,T012,SPT120018W,202301000128602
2023-09-28 12:43:56,T013,SPT120018W,202302000080599
2023-09-28 12:44:35,T012,SPT120018W,202301000128603
2023-09-28 12:44:57,T013,SPT120018W,202302000080600
2023-09-28 12:45:43,T012,SPT120018W,202301000128605
2023-09-28 12:46:21,T013,SPT120018W,202302000080601
2023-09-28 12:46:29,T012,SPT120018W,202301000128606
2023-09-28 12:47:18,T013,SPT120018W,202302000080602
2023-09-28 12:47:23,T012,SPT120018W,202301000128607
2023-09-28 12:48:17,T012,SPT120018W,202301000128608
2023-09-28 12:48:34,T013,SPT120018W,202302000080603
2023-09-28 12:49:55,T013,SPT120018W,202302000080604
2023-09-28 12:49:57,T012,SPT120018W,202301000128609
2023-09-28 12:51:56,T012,SPT120018W,202301000128610
2023-09-28 12:52:02,T013,SPT120018W,202302000080605
2023-09-28 12:52:33,T012,SPT120018W,202301000128611
2023-09-28 12:52:57,T013,SPT120018W,202302000080606
2023-09-28 12:53:18,T012,SPT120018W,202301000128612
2023-09-28 12:54:07,T012,SPT120018W,202301000128613
2023-09-28 12:54:50,T013,SPT120018W,202302000080607
2023-09-28 12:54:55,T012,SPT120018W,202301000128614
2023-09-28 12:55:45,T013,SPT120018W,202302000080608
2023-09-28 12:55:49,T012,SPT120018W,202301000128615
2023-09-28 12:57:19,T013,SPT120018W,202302000080609
2023-09-28 12:57:55,T012,SPT120018W,202301000128616
2023-09-28 12:58:15,T013,SPT120018W,202302000080610
2023-09-28 12:58:38,T012,SPT120018W,202301000128616
2023-09-28 12:59:16,T012,SPT120018W,202301000128617
2023-09-28 14:00:37,T013,SPT120018W,202302000080611
2023-09-28 14:01:34,T013,SPT120018W,202302000080612
2023-09-28 14:01:47,T012,SPT120018W,202301000128617
2023-09-28 14:02:37,T013,SPT120018W,202302000080613
2023-09-28 14:03:05,T012,SPT120018W,202301000128618
2023-09-28 14:03:55,T013,SPT120018W,202302000080614
2023-09-28 14:04:11,T012,SPT120018W,202301000128619
2023-09-28 14:04:54,T013,SPT120018W,202302000080615
2023-09-28 14:05:44,T012,SPT120018W,202301000128619
2023-09-28 14:06:26,T013,SPT120018W,202302000080616
2023-09-28 14:06:38,T012,SPT120018W,202301000128620
2023-09-28 14:08:15,T012,SPT120018W,202301000128621
2023-09-28 14:08:22,T013,SPT120018W,202302000080617
2023-09-28 14:09:08,T012,SPT120018W,202301000128622
2023-09-28 14:09:29,T013,SPT120018W,202302000080618
2023-09-28 14:10:49,T013,SPT120018W,202302000080619
2023-09-28 14:10:51,T012,SPT120018W,202301000128623
2023-09-28 14:11:37,T012,SPT120018W,202301000128625
2023-09-28 14:12:12,T013,SPT120018W,202302000080620
2023-09-28 14:13:05,T012,SPT120018W,202301000128624
2023-09-28 14:13:26,T013,SPT120018W,202302000080621
2023-09-28 14:14:38,T013,SPT120018W,202302000080622
2023-09-28 14:14:49,T012,SPT120018W,202301000128625
2023-09-28 14:15:30,T012,SPT120018W,202301000128626
2023-09-28 14:15:49,T013,SPT120018W,202302000080623
2023-09-28 14:17:14,T012,SPT120018W,202301000128627
2023-09-28 14:18:19,T013,SPT120018W,202302000080624
2023-09-28 14:18:24,T012,SPT120018W,202301000128628
2023-09-28 14:19:15,T012,SPT120018W,202301000128629
2023-09-28 14:19:24,T013,SPT120018W,202302000080625
2023-09-28 14:20:19,T013,SPT120018W,202302000080626
2023-09-28 14:20:38,T012,SPT120018W,202301000128630
2023-09-28 14:22:02,T012,SPT120018W,202301000128632
2023-09-28 14:22:07,T013,SPT120018W,202302000080627
2023-09-28 14:22:55,T012,SPT120018W,202301000128631
2023-09-28 14:23:04,T013,SPT120018W,202302000080628
2023-09-28 14:23:39,T012,SPT120018W,202301000128633
2023-09-28 14:24:02,T013,SPT120018W,202302000080629
2023-09-28 14:24:52,T012,SPT120018W,202301000128634
2023-09-28 14:26:22,T013,SPT120018W,202302000080630
2023-09-28 14:26:28,T012,SPT120018W,202301000128635
2023-09-28 14:27:24,T012,SPT120018W,202301000128636
2023-09-28 14:27:49,T013,SPT120018W,202302000080631
2023-09-28 14:28:45,T013,SPT120018W,202302000080632
2023-09-28 14:30:28,T012,SPT120018W,202301000128637
2023-09-28 14:30:50,T013,SPT120018W,202302000080633
2023-09-28 14:31:53,T012,SPT120018W,202301000128638
2023-09-28 14:32:04,T013,SPT120018W,202302000080634
2023-09-28 14:32:52,T012,SPT120018W,202301000128639
2023-09-28 14:33:49,T012,SPT120018W,202301000128640
2023-09-28 14:33:51,T013,SPT120018W,202302000080635
2023-09-28 14:34:55,T013,SPT120018W,202302000080636
2023-09-28 14:38:01,T013,SPT120018W,202302000080637
2023-09-28 14:38:15,T012,SPT120018W,202301000128641
2023-09-28 14:38:55,T013,SPT120018W,202302000080638
2023-09-28 14:39:01,T012,SPT120018W,202301000128642
2023-09-28 14:39:46,T012,SPT120018W,202301000128643
2023-09-28 14:40:13,T013,SPT120018W,202302000080639
2023-09-28 14:41:35,T013,SPT120018W,202302000080640
2023-09-28 14:41:56,T012,SPT120018W,202301000128644
2023-09-28 14:42:32,T013,SPT120018W,202302000080641
2023-09-28 14:42:55,T012,SPT120018W,202301000128645
2023-09-28 14:43:51,T013,SPT120018W,202302000080642
2023-09-28 14:44:20,T012,SPT120018W,202301000128646
2023-09-28 14:45:15,T013,SPT120018W,202302000080643
2023-09-28 14:45:28,T012,SPT120018W,202301000128647
2023-09-28 14:46:09,T013,SPT120018W,202302000080644
2023-09-28 14:46:23,T012,SPT120018W,202301000128648
2023-09-28 14:47:10,T012,SPT120018W,202301000128649
2023-09-28 14:47:43,T013,SPT120018W,202302000080645
2023-09-28 14:48:36,T012,SPT120018W,202301000128650
2023-09-28 14:49:55,T013,SPT120018W,202302000080646
2023-09-28 14:50:07,T012,SPT120018W,202301000128651
2023-09-28 14:50:48,T013,SPT120018W,202302000080647
2023-09-28 14:52:06,T012,SPT120018W,202301000128652
2023-09-28 14:52:17,T013,SPT120018W,202302000080648
2023-09-28 14:53:06,T012,SPT120018W,202301000128653
2023-09-28 14:53:46,T013,SPT120018W,202302000080649
2023-09-28 14:53:56,T012,SPT120018W,202301000128654
2023-09-28 14:54:59,T013,SPT120018W,202302000080649
2023-09-28 14:55:16,T012,SPT120018W,202301000128655
2023-09-28 14:55:50,T013,SPT120018W,202302000080650
2023-09-28 14:56:32,T012,SPT120018W,202301000128656
2023-09-28 14:56:45,T013,SPT120018W,202302000080651
2023-09-28 14:57:37,T012,SPT120018W,202301000128657
2023-09-28 14:57:40,T013,SPT120018W,202302000080652
2023-09-28 14:59:23,T013,SPT120018W,202302000080653
2023-09-28 14:59:25,T012,SPT120018W,202301000128658
2023-09-28 15:00:13,T013,SPT120018W,202302000080654
2023-09-28 15:01:27,T013,SPT120018W,202302000080655
2023-09-28 15:02:30,T012,SPT120018W,202301000128659
2023-09-28 15:03:26,T013,SPT120018W,202302000080656
2023-09-28 15:04:00,T012,SPT120018W,202301000128660
2023-09-28 15:04:49,T012,SPT120018W,202301000128661
2023-09-28 15:05:51,T012,SPT120018W,202301000128662
2023-09-28 15:07:43,T013,SPT120018W,202302000080657
2023-09-28 15:07:47,T012,SPT120018W,202301000128663
2023-09-28 15:08:39,T013,SPT120018W,202302000080659
2023-09-28 15:09:36,T012,SPT120018W,202301000128679
2023-09-28 15:09:53,T013,SPT120018W,202302000080658
2023-09-28 15:10:47,T012,SPT120018W,202301000128680
2023-09-28 15:10:52,T013,SPT120018W,202302000080660
2023-09-28 15:11:24,T012,SPT120018W,202301000128680
2023-09-28 15:11:47,T013,SPT120018W,202302000080661
2023-09-28 15:12:11,T012,SPT120018W,202301000128681
2023-09-28 15:12:43,T013,SPT120018W,202302000080662
2023-09-28 15:13:14,T012,SPT120018W,202301000128682
2023-09-28 15:13:35,T013,SPT120018W,202302000080663
2023-09-28 15:14:32,T012,SPT120018W,202301000128683
2023-09-28 15:15:10,T013,SPT120018W,202302000080664
2023-09-28 15:16:35,T012,SPT120018W,202301000128684
2023-09-28 15:16:51,T013,SPT120018W,202302000080665
2023-09-28 15:17:43,T012,SPT120018W,202301000128685
2023-09-28 15:17:44,T013,SPT120018W,202302000080666
2023-09-28 15:18:39,T013,SPT120018W,202302000080667
2023-09-28 15:19:06,T012,SPT120018W,202301000128686
2023-09-28 15:19:53,T013,SPT120018W,202302000080668
2023-09-28 15:21:10,T012,SPT120018W,202301000128687
2023-09-28 15:21:24,T013,SPT120018W,202302000080669
2023-09-28 15:22:09,T012,SPT120018W,202301000128688
2023-09-28 15:22:45,T013,SPT120018W,202302000080670
2023-09-28 15:24:10,T013,SPT120018W,202302000080671
2023-09-28 15:24:33,T012,SPT120018W,202301000128689
2023-09-28 15:25:03,T013,SPT120018W,202302000080672
2023-09-28 15:25:31,T012,SPT120018W,202301000128690
2023-09-28 15:26:55,T013,SPT120018W,202302000080673
2023-09-28 15:27:52,T013,SPT120018W,202302000080674
2023-09-28 15:29:26,T012,SPT120018W,202301000128697
2023-09-28 15:29:33,T013,SPT120018W,202302000080675
2023-09-28 15:30:24,T013,SPT120018W,202302000080676
2023-09-28 15:30:44,T012,SPT120018W,202301000128698
2023-09-28 15:31:35,T012,SPT120018W,202301000128699
2023-09-28 15:32:14,T013,SPT120018W,202302000080677
2023-09-28 15:32:37,T012,SPT120018W,202301000128694
2023-09-28 15:33:24,T013,SPT120018W,202302000080678
2023-09-28 15:33:46,T012,SPT120018W,202301000128695
2023-09-28 15:34:38,T013,SPT120018W,202302000080679
2023-09-28 15:35:03,T012,SPT120018W,202301000128696
2023-09-28 15:35:53,T013,SPT120018W,202302000080680
2023-09-28 15:36:32,T012,SPT120018W,202301000128700
2023-09-28 15:36:46,T013,SPT120018W,202302000080681
2023-09-28 15:37:23,T012,SPT120018W,202301000128701
2023-09-28 15:38:10,T013,SPT120018W,202302000080682
2023-09-28 15:38:16,T012,SPT120018W,202301000128702
2023-09-28 15:39:07,T013,SPT120018W,202302000080683
2023-09-28 15:39:37,T012,SPT120018W,202301000128703
2023-09-28 15:40:17,T013,SPT120018W,202302000080684
2023-09-28 15:40:40,T012,SPT120018W,202301000128704
2023-09-28 15:41:26,T013,SPT120018W,202302000080685
2023-09-28 15:43:37,T012,SPT120018W,202301000128693
2023-09-28 15:43:57,T013,SPT120018W,202302000080686
2023-09-28 15:44:36,T012,SPT120018W,202301000128692
2023-09-28 15:44:49,T013,SPT120018W,202302000080687
2023-09-28 15:45:48,T013,SPT120018W,202302000080688
2023-09-28 15:46:47,T013,SPT120018W,202302000080689
2023-09-28 15:46:55,T012,SPT120018W,202301000128691
2023-09-28 15:47:49,T013,SPT120018W,202302000080690
2023-09-28 15:48:03,T012,SPT120018W,202301000128691
2023-09-28 15:48:44,T012,SPT120018W,202301000128664
2023-09-28 15:48:59,T013,SPT120018W,202302000080691
2023-09-28 15:49:38,T012,SPT120018W,202301000128691
2023-09-28 15:50:00,T013,SPT120018W,202302000080692
